unit_id	year	sem	code	title	level	dept_own	dept_teach	location	mode	survey_method	enrolled	class_size_log10	size_bin	sem_ord	isclayton	ispostgrad	responses	setu_overall	ChiefExaminer
5541	2017	Semester 2	MKF3621	Advertising management and campaigns	3	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	117	2.068	3	Semester 2	0	0	30	4.14	169
5582	2017	Summer 2017/2018	MKX5955	Marketing and the international consumer	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	101	2.004	3	Summer	0	1	42	4.39	573
4934	2017	Semester 1	ACF5956	Advanced financial accounting	5	Accounting	Accounting	Caulfield	On Campus	Web	443	2.939	5	Semester 1	0	1	176	4.25	141
5008	2017	Semester 1	BFF5915	Options, futures and risk management	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	452	2.655	5	Semester 1	0	1	203	4.29	65
5124	2017	Semester 1	ETF5600	Quantitative analysis of limited dependent variables	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	16	1.623	1	Semester 1	0	1	13	4.42	605
5231	2017	Semester 2	ACB2851	Accounting information systems and financial modelling	2	Accounting	Accounting	Berwick	On Campus	Web	196	2.292	4	Semester 2	0	0	53	4.13	469
5238	2017	Semester 2	ACC2200	Introduction to management accounting	2	Accounting	Accounting	Clayton	On Campus	Web	254	2.405	5	Semester 2	1	0	99	4.05	11
5485	2017	Semester 2	MGF5030	Corporate social responsibility	5	Department of Management	Department of Management	Caulfield	On Campus	Web	96	1.982	3	Semester 2	0	1	43	4.39	177
5530	2017	Semester 2	MKF2111	Buyer behaviour	2	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	364	2.561	5	Semester 2	0	0	105	4.09	176
4913	2017	Semester 1	ACF2100	Financial accounting	2	Accounting	Accounting	Caulfield	On Campus	Web	484	2.912	5	Semester 1	0	0	196	4.04	355
5095	2017	Semester 1	ETC3430	Financial mathematics under uncertainty	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	40	1.886	2	Semester 1	1	0	17	4.11	119
5331	2017	Semester 2	BFF5333	Project finance	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	51	1.708	2	Semester 2	0	1	17	4.43	106
5341	2017	Semester 2	BFF5954	Business finance	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	444	2.647	5	Semester 2	0	1	194	4.32	56
5377	2017	Semester 2	ECC1000	Principles of microeconomics	1	Department of Economics	Department of Economics	Clayton	On Campus	Web	620	2.792	5	Semester 2	1	0	202	4.01	613
5428	2017	Semester 2	ETC3440	Introductory econometrics	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	25	2.758	1	Semester 2	1	0	3	4	181
5553	2017	Semester 2	MKP3800	Social marketing	3	Department of Marketing	Department of Marketing	Peninsula	On Campus	Web	17	1.23	1	Semester 2	0	0	3	4.25	184
4907	2017	Semester 1	ACC3100	Advanced financial accounting	3	Accounting	Accounting	Clayton	On Campus	Web	320	2.505	5	Semester 1	1	0	128	4.04	448
5230	2017	Semester 1	MKX5955	Marketing and the international consumer	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	344	2.537	5	Semester 1	0	1	195	4.32	573
5269	2017	Semester 2	ACF5957	Auditing and assurance	5	Accounting	Accounting	Caulfield	On Campus	Web	304	2.789	5	Semester 2	0	1	139	4.31	497
5357	2017	Semester 2	BTF5150	Intellectual property and marketing law	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	12	1.079	1	Semester 2	0	1	4	4.5	374
5409	2017	Semester 2	ECF3121	Economics of international trade	3	Department of Economics	Department of Economics	Caulfield	On Campus	Web	233	2.367	4	Semester 2	0	0	73	4.14	340
5577	2017	Summer 2017/2018	ETF5922	Data visualisation and analytics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	63	2.173	3	Summer	0	1	38	4.4	275
4938	2017	Semester 1	ACX3250	Advanced management accounting	3	Accounting	Accounting	Caulfield	On Campus	Web	26	1.415	1	Semester 1	0	0	11	4.25	84
4945	2017	Semester 1	BEX3006	Industry placement	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Caulfield	On Campus	Web	36	2.021	2	Semester 1	0	0	10	4.17	526
5010	2017	Semester 1	BFF5925	Financial management theory	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	132	2.121	4	Semester 1	0	1	68	4.39	640
5022	2017	Semester 1	BFX4120	Issues in investments	4	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	10	1	1	Semester 1	0	1	6	4.5	479
5060	2017	Semester 1	ECC3660	Monetary economics	3	Department of Economics	Department of Economics	Clayton	On Campus	Web	171	2.233	4	Semester 1	1	0	68	4.08	203
5118	2017	Semester 1	ETF3600	Quantitative analysis of limited dependent variables	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	26	1.623	1	Semester 1	0	0	15	4.22	605
5158	2017	Semester 1	MGF5370	Policy analysis	5	Department of Management	Department of Management	Caulfield	On Campus	Web	11	1.041	1	Semester 1	0	1	6	4.5	143
5455	2017	Semester 2	ETF5550	Research project	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	16	1.204	1	Semester 2	0	1	8	4.5	628
5041	2017	Semester 1	BTF5965	Taxation law	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	321	2.788	5	Semester 1	0	1	140	4.31	295
5087	2017	Semester 1	ETB2111	Business data modelling	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Berwick	On Campus	Web	94	1.973	3	Semester 1	0	0	20	4.19	194
5097	2017	Semester 1	ETC3460	Financial econometrics	3	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	145	2.22	4	Semester 1	1	0	48	4.1	87
5148	2017	Semester 1	MGF3621	Organisational change	3	Department of Management	Department of Management	Caulfield	On Campus	Web	125	2.097	4	Semester 1	0	0	62	4.17	527
5218	2017	Semester 1	MKF5641	Advanced marketing communication	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	13	1.114	1	Semester 1	0	1	8	4.5	465
5310	2017	Semester 2	BFF2401	Commercial banking and finance	2	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	506	2.704	5	Semester 2	0	0	150	4.12	600
5320	2017	Semester 2	BFF3999	Financial institutions and society	3	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	29	1.462	1	Semester 2	0	0	5	4.25	5
5403	2017	Semester 2	ECC5861	Economics research project	5	Department of Economics	Department of Economics	Clayton	On Campus	Web	6	0.778	1	Semester 2	1	1	2	4.5	529
5405	2017	Semester 2	ECC5953	Economics	5	Department of Economics	Department of Economics	Clayton	On Campus	Web	169	2.228	4	Semester 2	1	1	97	4.34	163
5445	2017	Semester 2	ETF1100	Business statistics	1	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	830	3.102	5	Semester 2	0	0	354	4.07	198
5019	2017	Semester 1	BFX4030	Advanced modelling in finance	4	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	21	1.322	1	Semester 1	0	1	12	4.5	129
5165	2017	Semester 1	MGF5691	Sustainable operations and supply chain management	5	Department of Management	Department of Management	Caulfield	On Campus	Web	232	2.365	4	Semester 1	0	1	100	4.38	21
5179	2017	Semester 1	MGF5985	Human resource management	5	Department of Management	Department of Management	Caulfield	On Campus	Web	23	2.127	1	Semester 1	0	1	13	4.4	468
5460	2017	Semester 2	ETF5952	Quantitative methods for risk analysis	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	97	1.987	3	Semester 2	0	1	40	4.44	81
5074	2017	Semester 1	ECF1200	Macroeconomics	1	Department of Economics	Department of Economics	Caulfield	On Campus	Web	352	2.547	5	Semester 1	0	0	120	4.14	500
5145	2017	Semester 1	MGF2351	International business	2	Department of Management	Department of Management	Caulfield	On Campus	Web	234	2.369	4	Semester 1	0	0	103	4.16	26
5149	2017	Semester 1	MGF3681	International management	3	Department of Management	Department of Management	Caulfield	On Campus	Web	78	2.182	3	Semester 1	0	0	29	4.18	127
5275	2017	Semester 2	BEX3012	Industry placement	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Caulfield	On Campus	Web	27	1.477	1	Semester 2	0	0	11	4.29	526
5397	2017	Semester 2	ECC5475	Financial economics	5	Department of Economics	Department of Economics	Clayton	On Campus	Web	6	0.954	1	Semester 2	1	1	2	4.5	385
4972	2017	Semester 1	BFC2140	Corporate finance 1	2	Banking & Finance	Banking & Finance	Clayton	On Campus	Web	638	2.805	5	Semester 1	1	0	247	4.05	591
5136	2017	Semester 1	MGC2021	Organisations and society	2	Department of Management	Department of Management	Clayton	On Campus	Web	90	1.954	3	Semester 1	1	0	39	4.16	315
5239	2017	Semester 2	ACC2400	Accounting information systems	2	Accounting	Accounting	Clayton	On Campus	Web	374	2.573	5	Semester 2	1	0	144	4.1	160
5241	2017	Semester 2	ACC3200	Management accounting	3	Accounting	Accounting	Clayton	On Campus	Web	296	2.471	5	Semester 2	1	0	107	4.11	7
5251	2017	Semester 2	ACF3600	Auditing and assurance	3	Accounting	Accounting	Caulfield	On Campus	Web	311	2.789	5	Semester 2	0	0	98	4.14	564
5369	2017	Semester 2	BTX2000	Corporations law	2	Business Law & Taxation	Business Law & Taxation	Clayton	On Campus	Web	144	2.158	4	Semester 2	1	0	50	4.15	41
5319	2017	Semester 2	BFF3841	Credit analysis and lending management	3	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	320	2.505	5	Semester 2	0	0	64	4.18	261
5364	2017	Semester 2	BTF5903	Law and business decisions	5	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	256	2.408	5	Semester 2	0	1	136	4.42	28
5371	2017	Semester 2	BTX3350	Business taxation	3	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	57	1.756	2	Semester 2	0	0	24	4.27	322
5495	2017	Semester 2	MGF5701	Designing business processes	5	Department of Management	Department of Management	Caulfield	On Campus	Web	156	2.193	4	Semester 2	0	1	55	4.44	21
5015	2017	Semester 1	BFF5977	Risk financing and treasury management	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	165	2.217	4	Semester 1	0	1	66	4.43	106
5208	2017	Semester 1	MKF2801	Marketing insights	2	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	441	2.644	5	Semester 1	0	0	335	4.16	540
5267	2017	Semester 2	ACF5955	Management accounting	5	Accounting	Accounting	Caulfield	On Campus	Web	461	2.944	5	Semester 2	0	1	245	4.36	366
5270	2017	Semester 2	ACX2900	Accounting for sustainability	2	Accounting	Accounting	Clayton	On Campus	Web	36	1.556	2	Semester 2	1	0	11	4.25	433
5345	2017	Semester 2	BFX3355	Property investment	3	Banking & Finance	Banking & Finance	Clayton	On Campus	Web	198	2.297	4	Semester 2	1	0	53	4.16	256
5354	2017	Semester 2	BTF3931	Taxation law	3	Business Law & Taxation	Business Law & Taxation	Caulfield	On Campus	Web	314	2.842	5	Semester 2	0	0	90	4.15	595
5465	2017	Semester 2	MGC2120	Managing international business	2	Department of Management	Department of Management	Clayton	On Campus	Web	73	1.863	3	Semester 2	1	0	18	4.21	494
5466	2017	Semester 2	MGC2230	Organisational behaviour	2	Department of Management	Department of Management	Clayton	On Campus	Web	115	2.061	3	Semester 2	1	0	33	4.18	306
5489	2017	Semester 2	MGF5310	International management	5	Department of Management	Department of Management	Caulfield	On Campus	Web	76	2.292	3	Semester 2	0	1	42	4.44	99
4902	2017	Semester 1	ACC1100	Introduction to financial accounting	1	Accounting	Accounting	Clayton	On Campus	Web	815	2.911	5	Semester 1	1	0	360	4.07	286
4977	2017	Semester 1	BFC3170	Management of financial intermediaries	3	Banking & Finance	Banking & Finance	Clayton	On Campus	Web	222	2.346	4	Semester 1	1	0	67	4.14	334
4980	2017	Semester 1	BFC5925	Financial management theory	5	Banking & Finance	Banking & Finance	Clayton	On Campus	Web	265	2.423	5	Semester 1	1	1	155	4.36	651
5077	2017	Semester 1	ECF2731	Managerial economics	2	Department of Economics	Department of Economics	Caulfield	On Campus	Web	474	2.712	5	Semester 1	0	0	168	4.16	455
5084	2017	Semester 1	ECF5927	Managerial economics	5	Department of Economics	Department of Economics	Caulfield	On Campus	Web	41	2.712	2	Semester 1	0	1	27	4.38	455
5120	2017	Semester 1	ETF5231	Business forecasting	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	73	2.188	3	Semester 1	0	1	48	4.45	194
5207	2017	Semester 1	MKF2540	Retail management principles	2	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	174	2.241	4	Semester 1	0	0	130	4.21	475
5250	2017	Semester 2	ACF3200	Management accounting	3	Accounting	Accounting	Caulfield	On Campus	Web	419	2.944	5	Semester 2	0	0	142	4.15	7
5347	2017	Semester 2	BTB1010	Commercial law	1	Business Law & Taxation	Business Law & Taxation	Peninsula	On Campus	Web	142	2.152	4	Semester 2	0	0	52	4.24	111
5401	2017	Semester 2	ECC5690	Economic development	5	Department of Economics	Department of Economics	Clayton	On Campus	Web	4	1.23	1	Semester 2	1	1	4	4.5	492
5493	2017	Semester 2	MGF5640	Cross-cultural management communication	5	Department of Management	Department of Management	Caulfield	On Campus	Web	87	1.94	3	Semester 2	0	1	46	4.5	51
5027	2017	Semester 1	BTC1110	Commercial law	1	Business Law & Taxation	Business Law & Taxation	Clayton	On Campus	Web	574	2.759	5	Semester 1	1	0	304	4.1	521
5069	2017	Semester 1	ECC5850	Mathematical economic theory	5	Department of Economics	Department of Economics	Clayton	On Campus	Web	9	1.204	1	Semester 1	1	1	6	4.5	66
5099	2017	Semester 1	ETC3510	Modelling in finance and insurance	3	Econometrics & Business Statistics	Sch of Mathematics	Clayton	On Campus	Web	47	1.785	2	Semester 1	1	0	21	4.22	183
5133	2017	Semester 1	MGB2230	Organisational behaviour	2	Department of Management	Department of Management	Berwick	On Campus	Web	235	2.371	4	Semester 1	0	0	70	4.21	23
5289	2017	Semester 2	BFB1001	Foundations of finance	1	Banking & Finance	Banking & Finance	Peninsula	On Campus	Web	114	2.057	3	Semester 2	0	0	39	4.27	558
5338	2017	Semester 2	BFF5925	Financial management theory	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	91	1.959	3	Semester 2	0	1	36	4.5	640
5381	2017	Semester 2	ECC2300	Current issues in macroeconomic policy	2	Department of Economics	Department of Economics	Clayton	On Campus	Web	162	2.21	4	Semester 2	1	0	39	4.19	246
5468	2017	Semester 2	MGC3110	Strategic management	3	Department of Management	Department of Management	Clayton	On Campus	Web	35	1.544	2	Semester 2	1	0	5	4.25	352
4911	2017	Semester 1	ACF1100	Introduction to financial accounting	1	Accounting	Accounting	Caulfield	On Campus	Web	539	3.067	5	Semester 1	0	0	227	4.13	286
5058	2017	Semester 1	ECC2450	Sports economics	2	Department of Economics	Department of Economics	Clayton	On Campus	Web	119	2.076	3	Semester 1	1	0	30	4.19	526
5093	2017	Semester 1	ETC2500	Marketing research analysis	2	Econometrics & Business Statistics	UNKNOWN	Clayton	On Campus	Web	23	2.233	1	Semester 1	1	0	12	4.17	360
5173	2017	Semester 1	MGF5928	Strategic leadership	5	Department of Management	Department of Management	Caulfield	On Campus	Web	178	2.25	4	Semester 1	0	1	68	4.46	419
5268	2017	Semester 2	ACF5956	Advanced financial accounting	5	Accounting	Accounting	Caulfield	On Campus	Web	357	2.907	5	Semester 2	0	1	160	4.4	356
5336	2017	Semester 2	BFF5915	Options, futures and risk management	5	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	314	2.497	5	Semester 2	0	1	100	4.45	65
5385	2017	Semester 2	ECC3640	Economics of climate change	3	Department of Economics	Department of Economics	Clayton	On Campus	Web	62	1.792	3	Semester 2	1	0	20	4.25	36
5576	2017	Summer 2017/2018	ECX3550	Business in Asia	3	Department of Economics	Department of Economics	Caulfield	On Campus	Web	27	1.799	1	Summer	0	0	8	4.3	223
4899	2017	Semester 1	ACB1200	Accounting for managers	1	Accounting	Accounting	Peninsula	On Campus	Web	86	1.934	3	Semester 1	0	0	32	4.28	293
5109	2017	Semester 1	ETC5420	Microeconometrics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	16	1.477	1	Semester 1	1	1	10	4.5	631
5112	2017	Semester 1	ETF2100	Introductory econometrics	2	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	295	2.47	5	Semester 1	0	0	114	4.22	155
5177	2017	Semester 1	MGF5966	International business theory and practice	5	Department of Management	Department of Management	Caulfield	On Campus	Web	66	1.82	3	Semester 1	0	1	41	4.52	494
5182	2017	Semester 1	MGP3113	Organisation governance and ethics	3	Department of Management	Department of Management	Peninsula	On Campus	Web	23	1.362	1	Semester 1	0	0	5	4.33	191
5258	2017	Semester 2	ACF5150	Financial reporting issues	5	Accounting	Accounting	Caulfield	On Campus	Web	169	2.228	4	Semester 2	0	1	85	4.49	393
5396	2017	Semester 2	ECC4860	Honours research project	4	Department of Economics	Department of Economics	Clayton	On Campus	Web	21	1.519	1	Semester 2	1	1	6	4.5	529
5406	2017	Semester 2	ECF1100	Microeconomics	1	Department of Economics	Department of Economics	Caulfield	On Campus	Web	423	2.626	5	Semester 2	0	0	141	4.22	195
5433	2017	Semester 2	ETC4130	Asset liability management	4	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	33	1.519	2	Semester 2	1	1	6	4.5	410
5548	2017	Semester 2	MKF5911	Theory and process of buyer behaviour	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	144	2.158	4	Semester 2	0	1	74	4.5	137
5051	2017	Semester 1	ECB2330	Macroeconomic policy	2	Department of Economics	Department of Economics	Berwick	On Campus	Web	112	2.049	3	Semester 1	0	0	26	4.28	246
5066	2017	Semester 1	ECC4700	Competition, regulation and policy	4	Department of Economics	Department of Economics	Clayton	On Campus	Web	6	1.415	1	Semester 1	1	1	2	4.5	192
5126	2017	Semester 1	ETF5900	Business statistics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	734	3.139	5	Semester 1	0	1	443	4.37	95
5171	2017	Semester 1	MGF5923	Public policy	5	Department of Management	Department of Management	Caulfield	On Campus	Web	14	1.146	1	Semester 1	0	1	9	4.6	143
5220	2017	Semester 1	MKF5912	Marketing research	5	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	129	2.111	4	Semester 1	0	1	46	4.5	569
5444	2017	Semester 2	ETC5900	Business statistics	5	Econometrics & Business Statistics	Econometrics & Business Statistics	Clayton	On Campus	Web	136	2.134	4	Semester 2	1	1	90	4.45	95
5555	2017	Semester 2	MKX3481	Marketing channels	3	Department of Marketing	Department of Marketing	Clayton	On Campus	Web	81	1.908	3	Semester 2	1	0	19	4.25	565
5292	2017	Semester 2	BFC1001	Foundations of finance	1	Banking & Finance	Banking & Finance	Clayton	On Campus	Web	582	2.765	5	Semester 2	1	0	280	4.16	256
5349	2017	Semester 2	BTC3150	Taxation law	3	Business Law & Taxation	Business Law & Taxation	Clayton	On Campus	Web	155	2.19	4	Semester 2	1	0	51	4.23	322
5378	2017	Semester 2	ECC1100	Principles of macroeconomics	1	Department of Economics	Department of Economics	Clayton	On Campus	Web	485	2.686	5	Semester 2	1	0	134	4.17	240
4989	2017	Semester 1	BFF3301	Treasury and financial markets	3	Banking & Finance	Banking & Finance	Caulfield	On Campus	Web	62	2.45	3	Semester 1	0	0	20	4.25	442
5111	2017	Semester 1	ETF1100	Business statistics	1	Econometrics & Business Statistics	Econometrics & Business Statistics	Caulfield	On Campus	Web	642	3.139	5	Semester 1	0	0	323	4.16	198
5203	2017	Semester 1	MKF2111	Buyer behaviour	2	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	343	2.535	5	Semester 1	0	0	123	4.24	176
5244	2017	Semester 2	ACF1100	Introduction to financial accounting	1	Accounting	Accounting	Caulfield	On Campus	Web	281	2.79	5	Semester 2	0	0	79	4.23	8
5535	2017	Semester 2	MKF2801	Marketing insights	2	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	422	2.625	5	Semester 2	0	0	316	4.25	82
5537	2017	Semester 2	MKF3131	Strategic marketing	3	Department of Marketing	Department of Marketing	Caulfield	On Campus	Web	175	2.243	4	Semester 2	0	0	89	4.29	454
4946	2017	Semester 1	BEX3006	Industry placement	3	Dean Faculty of Business & Economics	Dean Faculty of Business & Economics	Clayton	On Campus	Web	35	1.806	2	Semester 1	1	0	16	4.28	526
5143	2017	Semester 1	MGF2111	Organisational behaviour	2	Department of Management	Department of Management	Caulfield	On Campus	Web	206	2.314	4	Semester 1	0	0	88	4.28	306
